LI-8250,LI-8250,LI-8250,LI-8250,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8250,LI-870,LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,CHAMBER,CHAMBER
DATE,TIME,DOY,PORT,H,V,LATITUDE,LONGITUDE,TA,PA,CO2_DRY,H2O,FCO2,FCO2_dCdt,FCO2_CV,FCO2_R2,FCO2_SEI,FCO2_SES,FCO2_A,FCO2_Cx,FCO2_C0,FCO2_T0,FCO2_ITER,FCO2_N,SWC_1,TS_1
[YYYYMMDD],[HHMMSS],[#],[#],[#],[#],[degrees],[degrees],[C],[kPa],[umol+1mol-1],[mmol+1mol-1],[umol+1m-2s-1],[umol+1mol-1s-1],[#],[#],[#],[#],[#],[umol+1mol-1],[umol+1mol-1],[s],[#],[#],[m+3m-3],[C]
20240605,000142,157.001,1,1,1,47.1283,-99.2415,10.4,93.438,449.305,11.5219,1.77447,0.234096,1.42053,0.988531,0,0.00201063,0.000635785,817.505,449.305,7.25691,2,140,0.251,12.8
20240605,003142,157.022,1,1,1,47.1283,-99.2415,10.58,93.4443,446.192,11.7003,1.68434,0.222359,1.43884,0.98825,0,0.00197696,0.000400621,1001.23,446.192,2.38104,2,140,0.25,12.7
20240605,010142,157.043,1,1,1,47.1283,-99.2415,10.48,93.4068,443.401,11.8949,1.80407,0.238226,1.41997,0.987639,0,0.00204298,0.00106069,667.996,443.401,6.68682,2,139,0.25,12.5
20240605,013142,157.064,1,1,1,47.1283,-99.2415,10.17,93.3672,444.177,11.5078,1.61064,0.212471,1.3965,0.990865,0,0.00173658,2.12566e-07,1e+06,444.177,-0.785104,10,140,0.249,12.4
20240605,020142,157.085,1,1,1,47.1283,-99.2415,9.78,93.3245,443.191,11.3526,1.73409,0.228497,1.40127,0.989051,0,0.0018843,0.000784623,734.41,443.191,4.41303,2,140,0.249,12.3
20240605,023142,157.105,1,1,1,47.1283,-99.2415,9.81,93.2807,440.311,11.3477,1.61642,0.213109,1.46194,0.98743,0,0.00196804,0.000370763,1015.1,440.311,4.14277,2,140,0.249,12.2
20240605,030142,157.126,1,1,1,47.1283,-99.2415,9.79,93.259,440.561,11.3493,1.68942,0.22277,1.36971,0.990242,0,0.0017127,0.00092587,681.167,440.561,7.54696,2,140,0.248,12.1
20240605,033142,157.147,1,1,1,47.1283,-99.2415,10.66,93.1915,439.904,12.0579,1.57093,0.208092,1.48466,0.987035,0,0.00199401,0.000164553,1704.49,439.904,2.20308,2,140,0.248,12
20240605,040142,157.168,1,1,1,47.1283,-99.2415,11.34,93.1758,441.747,13.137,1.61758,0.215058,1.40389,0.990035,0,0.00177995,0.000298111,1163.15,441.747,4.91105,2,140,0.247,12
20240605,043142,157.189,1,1,1,47.1283,-99.2415,11.48,93.2213,441.87,13.3093,1.585,0.21077,1.46614,0.987697,0,0.00196015,0.000209612,1447.39,441.87,5.4606,2,139,0.247,12
20240605,050142,157.21,1,1,1,47.1283,-99.2415,11.97,93.2655,440.894,13.691,1.55606,0.207262,1.40999,0.990366,0,0.00174017,2.07353e-07,1e+06,440.894,2.27123,10,140,0.247,12.0669
20240605,053142,157.23,1,1,1,47.1283,-99.2415,12.95,93.2345,436.023,13.4284,1.59955,0.213776,1.36128,0.991866,0,0.00161423,0.000192294,1547.73,436.023,3.39619,2,140,0.247,12.0669
20240605,060142,157.251,1,1,1,47.1283,-99.2415,13.41,93.2067,434.869,14.4084,1.72149,0.230757,1.43226,0.987707,0,0.00202245,0.000745408,744.44,434.869,2.4726,2,140,0.246,12
20240605,063142,157.272,1,1,1,47.1283,-99.2415,12.15,93.2223,435.033,13.5093,1.72422,0.229868,1.44719,0.986505,0,0.00206914,0.000918491,685.299,435.033,-0.14235,2,140,0.246,12.0331
20240605,070142,157.293,1,1,1,47.1283,-99.2415,14.22,93.285,429.925,14.8257,1.71207,0.230049,1.40814,0.988474,0,0.00192769,0.00081146,713.426,429.925,2.31182,2,141,0.246,12
20240605,073142,157.314,1,1,1,47.1283,-99.2415,15.89,93.2477,425.573,16.524,1.67876,0.227374,1.42772,0.989473,0,0.00197974,7.45798e-05,3474.31,425.573,1.34909,2,140,0.245,12
20240605,080142,157.335,1,1,1,47.1283,-99.2415,16.65,93.2872,427.074,18.3516,1.70972,0.232487,1.36874,0.991858,0,0.00179307,2.32586e-07,1e+06,427.074,-0.74044,10,140,0.245,12.1873
20240605,083142,157.355,1,1,1,47.1283,-99.2415,17.44,93.288,426.257,19.201,1.82347,0.248855,1.32759,0.993117,0,0.00173193,0.000173485,1860.7,426.257,5.39742,2,140,0.245,12.321
20240605,090142,157.376,1,1,1,47.1283,-99.2415,18.3,93.2815,423.497,14.5327,2.04849,0.279076,1.31536,0.992949,0,0.00187779,0.000598059,890.133,423.497,3.06323,2,140,0.244,12.6
20240605,093142,157.397,1,1,1,47.1283,-99.2415,19.12,93.2767,420.85,14.3903,2.21595,0.302713,1.28122,0.993986,0,0.0018281,0.000852886,775.778,420.85,1.81054,2,140,0.244,13
20240605,100142,157.418,1,1,1,47.1283,-99.2415,19.79,93.3445,419.473,14.1118,2.42964,0.332307,1.22943,0.996004,0,0.00161689,0.000962276,764.807,419.473,2.711,2,140,0.244,13.4541
20240605,103142,157.439,1,1,1,47.1283,-99.2415,20.3,93.3298,420.597,14.7645,2.52425,0.346158,1.23398,0.996191,0,0.0017241,0.000515473,1092.13,420.597,2.91738,2,140,0.244,14.0541
20240605,110142,157.46,1,1,1,47.1283,-99.2415,19.93,93.3335,417.65,13.9037,2.78641,0.381259,1.2481,0.995013,0,0.00202826,0.00115776,746.957,417.65,2.11024,2,140,0.243459,14.7541
20240605,113141,157.48,1,1,1,47.1284,-99.2415,20.69,93.3447,417.7,14.5004,3.32807,0.404504,1.19784,0.997268,0,0.00162261,0.000974741,832.686,417.7,1.75056,2,140,0.243,15.347
20240605,120141,157.501,1,1,1,47.1284,-99.2415,21.67,93.3877,416.462,15.2473,3.65783,0.446219,1.20201,0.997201,0,0.0018543,0.00074147,1018.27,416.462,-0.406212,2,140,0.243,16.0138
20240605,123141,157.522,1,1,1,47.1284,-99.2415,22.47,93.398,417.494,14.9358,3.78628,0.46293,1.1982,0.997358,0,0.00187784,0.000696643,1082.01,417.494,-0.6878,2,140,0.243,16.8138
20240605,130141,157.543,1,1,1,47.1284,-99.2415,22.46,93.418,417.652,14.6317,4.08482,0.499179,1.19639,0.997315,0,0.00199985,0.000899785,972.429,417.652,1.14062,2,140,0.242669,17.4138
20240605,133141,157.564,1,1,1,47.1284,-99.2415,22.45,93.4007,417.388,14.7662,4.36989,0.534139,1.17439,0.998126,0,0.00175625,0.00106227,920.215,417.388,1.44379,2,140,0.242,18.0138
20240605,140141,157.585,1,1,1,47.1284,-99.2415,22.77,93.4375,418.677,13.2153,4.32536,0.528224,1.17615,0.998033,0,0.00177899,0.00107421,910.407,418.677,2.63934,2,140,0.242,18.4
20240605,143141,157.605,1,1,1,47.1284,-99.2415,22.94,93.437,418.247,13.177,4.0166,0.490816,1.18374,0.997898,0,0.00177928,0.000688382,1131.25,418.247,1.15864,2,140,0.24153,18.5
20240605,150141,157.626,1,1,1,47.1284,-99.2415,20.94,93.4153,417.897,12.5787,3.46487,0.420358,1.22731,0.996642,0,0.00203468,0.00017851,2772.7,417.897,-5.23852,2,140,0.241,18.3
20240605,153141,157.647,1,1,1,47.1284,-99.2415,22.27,93.4715,417.557,12.0173,3.54963,0.43209,1.20955,0.996769,0,0.0019005,0.000879141,909.049,417.557,-0.50103,2,140,0.24,17.8199
20240605,160141,157.668,1,1,1,47.1284,-99.2415,22.34,93.4802,416.619,11.5668,3.43512,0.418033,1.2186,0.996461,0,0.00194159,0.000804058,936.524,416.619,0.253241,2,140,0.24,17.4
20240605,163141,157.689,1,1,1,47.1284,-99.2415,22.97,93.4733,416.695,12.0882,3.5311,0.430874,1.2134,0.996607,0,0.00194361,0.000866283,914.077,416.695,-1.70099,2,140,0.239,17.2
20240605,170141,157.71,1,1,1,47.1284,-99.2415,20.38,93.447,416.259,10.9807,3.00701,0.36341,1.24729,0.995738,0,0.00193719,0.000398254,1328.77,416.259,0.465235,2,140,0.239,16.8862
20240605,173141,157.73,1,1,1,47.1284,-99.2415,20.07,93.4675,417.129,10.445,2.9575,0.356787,1.255,0.995162,0,0.00196606,0.000681732,940.484,417.129,1.34178,2,140,0.238,16.5
20240605,180141,157.751,1,1,1,47.1284,-99.2415,21.36,93.5102,416.425,11.1903,2.95063,0.357656,1.28138,0.993723,0,0.00218315,0.00094498,794.905,416.425,0.542744,2,140,0.238,16.0862
20240605,183141,157.772,1,1,1,47.1284,-99.2415,19.05,93.4785,418.74,10.3412,2.76308,0.332102,1.28063,0.993894,0,0.00201487,0.000919856,779.777,418.74,6.21496,2,140,0.237,15.6862
20240605,190141,157.793,1,1,1,47.1284,-99.2415,20.89,93.5348,417.11,10.856,2.77302,0.335356,1.25677,0.994714,0,0.00186867,0.00101801,746.533,417.11,4.19622,2,140,0.237,15.4
20240605,193141,157.814,1,1,1,47.1284,-99.2415,19.07,93.5608,417.836,11.4758,2.56429,0.308343,1.30717,0.993015,0,0.00204227,0.000685559,867.606,417.836,0.412146,2,140,0.236,15.1
20240605,200141,157.835,1,1,1,47.1284,-99.2415,18.01,93.599,418.276,11.3382,2.59448,0.310639,1.29541,0.993228,0,0.00198488,0.000898406,764.042,418.276,3.5862,2,140,0.236,14.853
20240605,203141,157.855,1,1,1,47.1284,-99.2415,16.71,93.6188,419.159,11.0466,2.33292,0.277928,1.32391,0.992947,0,0.00193056,0.000293281,1366.81,419.159,-0.273231,2,140,0.236,14.553
20240605,210141,157.876,1,1,1,47.1284,-99.2415,15.16,93.643,420.938,10.9265,2.27744,0.269792,1.34272,0.992202,0,0.00196741,0.000312697,1283.73,420.938,0.596008,2,140,0.235,14.253
20240605,213141,157.897,1,1,1,47.1284,-99.2415,14.52,93.6885,423.285,10.7136,2.2935,0.270884,1.32611,0.992063,0,0.00189257,0.000799464,762.117,423.285,2.14313,2,140,0.235,13.9199
20240605,220141,157.918,1,1,1,47.1284,-99.2415,13.55,93.7105,424.234,10.8195,2.26235,0.266259,1.29063,0.993659,0,0.00167365,0.00072551,791.23,424.234,1.37715,2,140,0.235,13.653
20240605,223141,157.939,1,1,1,47.1284,-99.2415,12.94,93.73,425.948,10.8436,2.17605,0.255516,1.40076,0.989401,0,0.0021245,0.000541461,897.85,425.948,3.04986,2,140,0.235,13.4
20240605,230141,157.96,1,1,1,47.1284,-99.2415,12.73,93.7515,427.619,10.8411,2.03404,0.238612,1.36784,0.99178,0,0.00184915,2.38714e-07,1e+06,427.619,1.67895,10,140,0.234,13.2
20240605,233142,157.98,1,1,1,47.1284,-99.2415,12,93.7667,427.354,10.8186,2.05589,0.240521,1.32997,0.992625,0,0.00169743,0.000338955,1136.95,427.354,-4.34973,2,140,0.234,13
